status	SEER_Draw	Stage	coef_a_weibull	sd_a	coef_b_weibull	sd_b	coef_lts_fraction	sd_lts	lb_lts	ub_lts	coef_recur_month	sd_recur	lb_recur	ub_recur
65-74	Cervix	I	1.3087965188907535	0.14162963605621084	-5.325826787233886	0.5247491815103301	0.858482883780824	0.04389603204277692	0.7689534093438473	0.935423052173351	4.142217352722286e-4	2.859071166126283e-4	1.6547135002358084e-5	0.0010480738053465612
65-74	Cervix	II	1.4587679044864221	0.12097163744700941	-5.593382145653354	0.4452996579137075	0.6844406690953555	0.0615406256046103	0.5573975119956318	0.7922702542807917	0.001241440567155307	5.482709637109381e-4	2.0171952889900142e-4	0.0023049751139439267
65-74	Cervix	III	1.1856196132866001	0.05564642973175413	-3.7089902872740357	0.19703529643339776	0.527179032839993	0.03271622067590651	0.46195518959495946	0.5887644847890745	0.0019642873925563944	4.846501131200023e-4	0.0010099996224141286	0.0028757988063067754
65-74	Cervix	IV	0.8901779172712478	0.036047131552184454	-2.0326001224741974	0.09971494738985041	0.16913101045161427	0.01973136229004461	0.13176899783860163	0.21033403670303427	0.0030026194884614616	3.401667786623834e-4	0.0020771565419227893	0.0033196911983356435
75-84	Cervix	I	0.8064720477417904	0.10424208645178881	-3.307532464712817	0.4396250783784379	0.6705376661198919	0.09921972659265163	0.517218645063885	0.87392640610849	4.5876008501156436e-4	5.117594280462546e-4	5.673616354597355e-6	0.001725542747938023
75-84	Cervix	II	1.1979436439671147	0.08975789300500028	-4.122672764860296	0.3514871080315838	0.5640128607556457	0.053577161925856015	0.466919814820507	0.6775933013460892	7.338537895474005e-4	6.105605245228869e-4	2.147094414872151e-5	0.002140157296604827
75-84	Cervix	III	1.0246892966490049	0.05424618805873753	-3.0439239865657193	0.19126566747596888	0.3141171706946099	0.04125415988543753	0.2369445679001283	0.39536026168922606	0.001559448494740952	7.59963000010058e-4	1.3606119059186283e-4	0.0029416853766455293
75-84	Cervix	IV	0.8133548919748046	0.03857695094959696	-1.801582932739924	0.11235853779666277	0.09996061260208244	0.021303969024580743	0.06280590896156778	0.1456216747015462	0.0025253017710123956	7.298857403175248e-4	6.277665413782228e-4	0.0033016898376525866
40-54	Cervix_adeno	I	1.6692817200322312	0.1456842556683185	-6.938876006952544	0.5640106401821476	0.92899220549829	0.014938005811043589	0.9008136196329666	0.9580356490037599	1.2457056080655723e-4	9.191797894278614e-5	3.9713316245881855e-6	3.383974243069528e-4
40-54	Cervix_adeno	II	1.5286074733678936	0.10926548333542352	-5.817704870803124	0.4418369540598247	0.6029980410210711	0.03905078558736975	0.5353241721296457	0.6886889054619029	4.053976489828369e-4	3.720628362645265e-4	3.1353578930054194e-5	0.0014318819996016795
40-54	Cervix_adeno	III	1.3829204113154678	0.08034966060667355	-4.879511829956262	0.3004938135030617	0.5573784908747117	0.03702049827750576	0.4845618947112674	0.6328984455443051	0.0011133931675264151	4.6555144502171173e-4	2.756177681257276e-4	0.002083354045907129
40-54	Cervix_adeno	IV	1.0575238822583604	0.05512609503815761	-2.956499095318196	0.17599094728023243	0.24028357984950927	0.0294901195223956	0.18721717507246174	0.3010789878873588	0.002034694749597603	6.28160269596961e-4	8.747611116222245e-4	0.0032058055122585354
55-64	Cervix_adeno	I	1.1962763276302493	0.2056776971240164	-5.424380416105127	0.8055778766522294	0.8407028890040659	0.10734540456635125	0.5874304362515085	0.9788498312482001	5.363494029547456e-4	4.1359083344085266e-4	4.700184144223145e-6	0.0013864479816782015
55-64	Cervix_adeno	II	1.3655356963343714	0.1357980210017911	-5.149620343085196	0.5481072909399195	0.5716413251330248	0.060673886563862765	0.4549489810419333	0.6929126357396044	8.829170769360534e-4	5.539416753549435e-4	3.665524278509615e-5	0.0020198477563070087
55-64	Cervix_adeno	III	1.3121354968767944	0.08991192023886946	-4.630829566568554	0.3469875309320174	0.4483950755570306	0.05399869758271395	0.34094580160432536	0.5509388653568841	0.0016546512921416716	6.945409432916652e-4	2.324043679634404e-4	0.002908958360065597
55-64	Cervix_adeno	IV	0.9272261618905167	0.053598877331180565	-2.4714846929560697	0.16884825010092785	0.18676714083209917	0.030577847235323335	0.13028549699871705	0.24906147718131041	0.0026389657566623283	6.112946007598441e-4	0.0010444325139602792	0.003295209673758309
65-74	Cervix_adeno	I	1.2795624053121175	0.1797728609592747	-5.173768632328123	0.6986486710510883	0.7582928871551118	0.05924614891377788	0.6162633931372385	0.8664173952353006	1.4589036303661984e-4	2.869735650381227e-4	1.96484709412802e-6	0.001042226976926974
65-74	Cervix_adeno	II	1.635040630098898	0.16931533612537109	-6.526697593093633	0.7404126077035534	0.5025689459362176	0.07161964469110572	0.36667059618813175	0.6478735306843229	4.042687132003979e-4	5.035067203960686e-4	9.780589598368674e-6	0.0018460027307768963
65-74	Cervix_adeno	III	1.051028829628733	0.08470233864445106	-3.2864986769578675	0.3273505350669529	0.3012198448515244	0.060020549332436474	0.19307504766551756	0.42374114780017813	0.0013656318952903717	7.91021471577811e-4	7.831109370130029e-5	0.0028922557522760165
65-74	Cervix_adeno	IV	0.8895194104546029	0.059303573378622985	-2.259823615954258	0.1857196843954677	0.07974771023586698	0.030550182674447233	0.028375483914913287	0.1493572413344475	0.002426753919447841	7.902166596777247e-4	4.431403009001068e-4	0.003298214847248346
75-84	Cervix_adeno	I	1.1021492973764886	0.2062963430595478	-4.816892218324174	0.8936041427048836	0.5689138798103117	0.1145246996441967	0.32988290128794057	0.7898562050426321	1.296618775744922e-4	4.171242187981546e-4	7.616937954204181e-7	0.0015285943506991603
75-84	Cervix_adeno	II	1.1525085945468794	0.1527500427290608	-4.300110439871439	0.6447653532998152	0.39402030862694953	0.08947249185163475	0.22056095282157442	0.5724242460400292	3.212164025091628e-4	5.660335221869166e-4	3.1501739704057052e-6	0.0020482364925389746
75-84	Cervix_adeno	III	0.9720970279236206	0.09849031404921792	-3.063925906610367	0.38527808984460016	0.20970806781420448	0.06291528174368648	0.0997442238986348	0.34378469028911945	7.532504342980596e-4	7.70220700451884e-4	1.6246397933948807e-5	0.0027072821785046972
75-84	Cervix_adeno	IV	0.7912403893691395	0.0658091630385786	-1.918606137984954	0.23289209229179744	0.08551578350171893	0.03958342074653603	0.026389881757741915	0.1789564678917754	0.001842270097226173	9.507315903108172e-4	1.0042286211448586e-4	0.003268499703488431
40-54	Cervix_squamous	I	1.7809369565297137	0.10349874896617985	-6.217331075928273	0.4166852616441082	0.9509341068927384	0.006699542661046117	0.9376600435420842	0.9632349842841099	5.151721404301542e-4	6.201835307523512e-5	4.005203563829631e-4	6.422789730116773e-4
40-54	Cervix_squamous	II	1.6875254970708777	0.05777161766525165	-5.561234399827378	0.24998872038859954	0.7797741149178292	0.016961091422061026	0.7448321950927943	0.8112797884983624	0.0011322750182391067	1.458349523086036e-4	8.433742190816496e-4	0.0014081055928262226
40-54	Cervix_squamous	III	1.6385709171248604	0.04066342875920345	-5.244740585872583	0.14748339689331824	0.5689341700864415	0.013946157567896958	0.540933229892553	0.5960517337051986	0.0013204016925377332	1.5231800091410725e-4	0.0010426524570362433	0.0016388064611334388
40-54	Cervix_squamous	IV	1.2462548449690687	0.030944804045028543	-3.1839147046611256	0.0999590452612958	0.23916117976925994	0.016199651319358528	0.20914398139397902	0.2720765690519451	0.0031864685270625195	1.7253184965789972e-4	0.002696528217405107	0.003327861410801916
55-64	Cervix_squamous	I	1.556138917140905	0.1559811381014207	-5.654603123790023	0.610319628784398	0.9333847719590049	0.020780318012567477	0.8784163776312267	0.9636321992638925	7.114319349884129e-4	1.77125560482141e-4	3.0544608508913335e-4	0.0010251663556740808
55-64	Cervix_squamous	II	1.5124460216045903	0.0955408177615544	-5.080510479179346	0.4230859534266944	0.852117620599171	0.02194418858637913	0.8101571805596716	0.8946978483964453	0.0012510588276141055	2.2162079063750212e-4	8.616123297243952e-4	0.0017183997434034178
55-64	Cervix_squamous	III	1.446422400724334	0.05086896788554264	-4.61728569486775	0.1916623075500108	0.582987256322596	0.022639975627002856	0.5406673178198214	0.6288310852401138	0.0017480385601221934	2.831686168375424e-4	0.0012595280402029026	0.0023419977186770464
55-64	Cervix_squamous	IV	1.1233570782838567	0.036549663185132954	-2.8866484917449196	0.11483432500412918	0.2195518091092331	0.0192529093388723	0.18556872423634874	0.2596845738282372	0.0025170595296500177	4.505250678832742e-4	0.0016263210982612926	0.003264629900334868
65-74	Cervix_squamous	I	1.2157714839254887	0.2252311413962744	-5.0215911784263545	0.9898175912550334	0.9269147362800092	0.059176086048702704	0.7685812666739847	0.9904985943841663	8.643570306790494e-4	3.5466418630805853e-4	9.623821773285663e-5	0.001449887956130467
65-74	Cervix_squamous	II	1.3843984952863286	0.12946903116038103	-5.0374208942925165	0.5159502144702552	0.7803522546147643	0.054390458348311764	0.6430606191951302	0.8649365357148461	0.0015129744635807092	4.48422327690563e-4	5.603043701210504e-4	0.002347727303872599
65-74	Cervix_squamous	III	1.1923499928326924	0.06785888297594224	-3.807264616477143	0.24122142963643883	0.5888193828905024	0.03606383857620491	0.5149309164617852	0.6565383478660861	0.0020314145134172215	4.516618456005805e-4	0.0011274086371934244	0.002905553042375367
65-74	Cervix_squamous	IV	0.9281425742923259	0.04746082870483925	-2.3334518055654976	0.132658812543531	0.179202786356995	0.02781277166277335	0.1263976813747879	0.23556177396380074	0.0029743593019298034	3.710997513480075e-4	0.001990398315622057	0.003320627305131818
75-84	Cervix_squamous	I	0.7987704080835378	0.12401426972683943	-3.349307404385169	0.5748044636706718	0.7228284514801933	0.10508199933611652	0.5270681545275551	0.9054134359414473	5.800678714715823e-4	4.960267011401336e-4	9.729234088993232e-6	0.0017497499110706721
75-84	Cervix_squamous	II	1.1432141962469848	0.11177335290774701	-3.9215944387174213	0.4082440630777491	0.5786362942823404	0.06423372202991898	0.45197575076141705	0.7031367238807158	9.517426494725248e-4	6.022952362518518e-4	6.21294618188635e-5	0.002280844769185715
75-84	Cervix_squamous	III	1.0390069614405042	0.06648139670475191	-3.0101032310619376	0.23214326843047955	0.3922429362082467	0.04355693941206034	0.306495498790795	0.4791451334226977	0.0015576974097215287	6.536949015343831e-4	3.2771350933769863e-4	0.0028416720782613036
75-84	Cervix_squamous	IV	0.9210447506126438	0.05285780415126831	-2.2873958331095467	0.17095843916490344	0.09830288430380621	0.02958509841620322	0.049887637970685496	0.1626827619135927	0.0024628832524973905	6.926320164428876e-4	7.926374694479088e-4	0.0032988969675440444
40-54	Colon_Rectum	I	1.0545416860144432	0.16645674721750714	-5.551932196912457	0.5243035116840257	0.8541126927438705	0.04110219945172975	0.8021730466190412	0.9716610120269169	1.4078961359597134e-4	1.2413747691372015e-4	3.7267423731142903e-6	4.8510391648624493e-4
40-54	Colon_Rectum	II	1.5562426845873534	0.06758384086134692	-6.484131955887597	0.23911720553021346	0.8187921598409625	0.01782074393176433	0.7873100209360627	0.855829062541655	2.25817889132834e-4	1.3025134378224105e-4	1.4662702705257973e-5	5.182434464492828e-4
40-54	Colon_Rectum	III	1.4820278117669559	0.03926426340008853	-5.912592050760608	0.1194659690982478	0.6961682044872897	0.0198141096282333	0.6553006710231232	0.7327960308640988	5.943804126959916e-4	1.771230245660765e-4	2.3452848524796766e-4	9.24280114636525e-4
40-54	Colon_Rectum	IV	1.04754331680848	0.011544598198618554	-3.385153290590546	0.0359499095987064	0.13196217035114247	0.00809668065280385	0.1145981855771862	0.14591165215561086	0.002758067262025853	4.0209939856972383e-4	0.0018129388816769082	0.0033008005228366438
55-64	Colon_Rectum	I	0.8244537580563218	0.03892687803749738	-4.750361506097521	0.1788351687545843	0.7539290569480326	0.028795454850887265	0.7171130687417333	0.828511403988937	3.271028341859243e-5	8.335337516104928e-5	1.6811520262606313e-7	0.00029559808481626274
55-64	Colon_Rectum	II	1.0619580527784604	0.02880139836524334	-4.571265445696816	0.09055912128791126	0.7310575775440729	0.018015251035034614	0.7055744998749974	0.7778843953343929	5.9212908477359436e-5	9.378204259890166e-5	7.557766892673654e-7	3.468943214135224e-4
55-64	Colon_Rectum	III	1.2442327455717719	0.02162661570790091	-4.990173293338259	0.06741795806919446	0.604769769195419	0.014848399682777375	0.583848981748844	0.6391910405246573	1.4915639172282384e-4	1.2935412056088062e-4	3.603457710005082e-6	4.632826283054831e-4
55-64	Colon_Rectum	IV	0.8674478458581942	0.00821841988084878	-2.652207666855313	0.025712166298593787	0.07689122278628618	0.0047755280168323274	0.06936669484944914	0.0882638258283846	4.246765416666241e-4	3.222103429132722e-4	3.932544423986897e-5	0.001292383923628658
65-74	Colon_Rectum	I	0.5897382377866102	0.06272344275131468	-3.70916472727677	0.5141268370706624	0.8056879081412278	0.08603266238960813	0.6019821579926736	0.9312743268126241	6.368080280339371e-4	1.6308807850724252e-4	1.4326584710932082e-4	7.97474724111354e-4
65-74	Colon_Rectum	II	0.7994637295760179	0.024503982893411422	-3.7192300511040406	0.1329209272752422	0.704308543568988	0.046841941282205556	0.5793878515462291	0.7629445171400816	6.665092661144698e-4	1.6407656725018902e-4	1.8072856363444072e-4	8.432853973979211e-4
65-74	Colon_Rectum	III	1.0679269640336246	0.018281540308458577	-4.092089080790747	0.057668468510155696	0.6034329865807471	0.017324812218056384	0.5544398495766638	0.6267097918974177	7.079537998162022e-4	1.6325537608292794e-4	2.3066988838209784e-4	9.081300494144926e-4
65-74	Colon_Rectum	IV	0.774424952086618	0.008352586597278378	-2.2046408673622775	0.023257040439526974	0.07055179028418973	0.007673757554089176	0.058145348165262636	0.08662843753811669	0.0018315944811227326	6.660961083033683e-4	7.693523615110832e-4	0.003155158014164826
75-84	Colon_Rectum	I	0.5085934964982941	0.009675702044680077	-2.927969992905402	0.266596099233926	0.714730530704794	0.07745092997116093	0.5466205269957121	0.8146141583882436	8.742118876204109e-4	8.429236162505337e-5	7.005451502334115e-4	0.0010298266589572598
75-84	Colon_Rectum	II	0.5931674716002877	0.015827149966476897	-2.981205979226938	0.09152941161712086	0.5369803467518657	0.03176774439539604	0.4967127024111476	0.6206964405028993	0.0010751092127006517	1.5707271993332602e-4	8.325032148830695e-4	0.001429237487580144
75-84	Colon_Rectum	III	0.8808532420262591	0.015017859141288295	-3.0589005322541825	0.04791436390190418	0.5123409904915156	0.014878113126647451	0.4846176911146106	0.5435917292276263	0.0011468066779239195	1.6441111186056394e-4	8.801851348955839e-4	0.0015184573640906497
75-84	Colon_Rectum	IV	0.686770362781821	0.007794120527206011	-1.580400577021051	0.021041422107427602	0.04095711553295603	0.004019845677817175	0.033023847254751666	0.048906705102960586	0.00302001918237799	3.647816763874885e-4	0.001940734669830934	0.00332097365653308
40-54	Esophagus	I	1.076786380247298	0.07863234581660308	-3.2212737926726054	0.25766141271575027	0.5953202876865451	0.03107101613927337	0.5352580734019655	0.6563741188093544	4.175918563445166e-4	2.835921045542581e-4	5.522089736224343e-5	0.0011060175495311506
40-54	Esophagus	II	1.3776803784698557	0.06258645123274718	-4.409791611540893	0.2098960705820985	0.4138282114326506	0.02925743510581549	0.3547526309389904	0.46819280105622035	0.00243986298797824	3.9998335775247946e-4	0.001529909793133749	0.0030506950117547738
40-54	Esophagus	III	1.281511802100907	0.03556385191715889	-3.6393733191471114	0.12289512263710421	0.2818490929215996	0.018840849523834146	0.24638460509685722	0.31862546110305534	0.0028909001030326437	2.71808873464316e-4	0.0022392193369667602	0.0032651254056498833
40-54	Esophagus	IV	1.0426219058102308	0.021116108744508193	-2.3093316854807675	0.05844062899793654	0.07204309230921999	0.007213575821697352	0.058923536416149246	0.08697434566692591	0.003198791554868155	1.6227484430509373e-4	0.002725684263456112	0.0033277301173780093
55-64	Esophagus	I	0.8623022982262356	0.0468524605007792	-2.656944409817277	0.13445223550601595	0.5597102288188665	0.0312222793511819	0.5059949726895593	0.6274384681937734	4.597302020825263e-4	3.4225247444663717e-4	2.3395503687584773e-5	0.0012937012491270178
55-64	Esophagus	II	1.2132079198010055	0.031730700463316136	-3.788695555628368	0.11130800930764054	0.3680796279955924	0.020854560541563334	0.3261558556848506	0.40601067347962355	0.0022268058496248454	4.084505644281766e-4	0.0013595527201825314	0.002936843152510579
55-64	Esophagus	III	1.1600970624113582	0.01957544430437314	-3.419163069109631	0.07590604525994465	0.21575348786097187	0.012980280435742429	0.19109481432687372	0.241993857771307	0.0028996515933235774	2.914429280949471e-4	0.002191562599807243	0.003263664361969212
55-64	Esophagus	IV	0.8738778402733783	0.01295373908182527	-1.9141217606959442	0.03750097099068062	0.04252271642665757	0.005084869548447191	0.03297611296085719	0.05300707154658513	0.003260839682529314	1.0330994085073956e-4	0.0029540576525242577	0.0033303323037496523
65-74	Esophagus	I	0.8051277192868791	0.049759123182636124	-2.413189303356263	0.13361676992973145	0.5639884005735034	0.046154526596954785	0.462989437441563	0.6423700012714978	0.0013300111439773043	5.550016579637819e-4	2.0004918495257598e-4	0.002333680481967436
65-74	Esophagus	II	1.2306093375924	0.036782162015778094	-3.7451250431551975	0.1160929234303655	0.35952007801437247	0.02007550989788385	0.31833339866500376	0.39813446489128923	0.0027027827109192483	3.1205085279160976e-4	0.001976357031780892	0.0031561707666531284
65-74	Esophagus	III	1.1819901752751663	0.021154299378641255	-3.338403363126174	0.07686291025299719	0.22581636068836183	0.012797224410711733	0.20082831143838772	0.25089348589997484	0.002981480192583069	2.4270616976651538e-4	0.0023565074182597817	0.0032824369025202006
65-74	Esophagus	IV	0.9194555923558057	0.015224255069093178	-1.9473606424729177	0.042898680424460545	0.050656728268225246	0.005441420255687291	0.04045689536219823	0.061652553816678314	0.0032391650312293754	1.229787772298032e-4	0.002871589948976854	0.0033294324859436623
75-84	Esophagus	I	0.7783431146939007	0.03894732399498471	-2.3715280676585073	0.11052142959132329	0.31541668825613056	0.03843649261824906	0.24705192403738824	0.39356103590255664	0.0017389810230578878	6.984778791604932e-4	2.7113798769468344e-4	0.0028414206931726056
75-84	Esophagus	II	1.128485888250832	0.04089270925301646	-3.2160613679705454	0.11978829378743834	0.2515287639405358	0.019586649764241872	0.21469916172076647	0.29101891672960245	0.002709880231206609	3.356717624339144e-4	0.0018973462405930926	0.0031771686466825024
75-84	Esophagus	III	1.1187717562654493	0.030391711300762795	-2.857654022281157	0.09466635525416128	0.14413063719846475	0.014748440794585146	0.11628951003472779	0.174487218010038	0.0030407439640487196	2.1017891203427882e-4	0.002493839428018981	0.00328472887158595
75-84	Esophagus	IV	0.905117059222988	0.019378469116672306	-1.6453655192145227	0.04993274702203301	0.03032284464222538	0.005628899792217459	0.020455109045799686	0.04226164434294586	0.0032194900606898886	1.480937427989876e-4	0.002782065870762604	0.0033292547242305486
40-54	Esophagus_adeno	I	1.0041740395728316	0.11268966974444652	-3.143443718371622	0.35474866290575013	0.712606706003312	0.045593573841338636	0.6169246214724321	0.7943154188098425	8.020731168503113e-4	4.074235343983016e-4	1.0936246499405199e-4	0.0016769740116964718
40-54	Esophagus_adeno	II	1.4156188324824135	0.08176187578538371	-4.653095025083028	0.26803338499939333	0.40715249365644296	0.03665467865418728	0.33666059026138867	0.47954080656496634	0.0019183278122771865	4.597396762997743e-4	9.997567140203661e-4	0.002782866232613974
40-54	Esophagus_adeno	III	1.4746002563143605	0.041008364882628774	-4.597270370906286	0.16217937861396536	0.2303664608314573	0.02194800684353775	0.18805887668377774	0.2747513551341576	0.0022854361892316434	4.5557295269608804e-4	0.0013559857109887764	0.003096001358806492
40-54	Esophagus_adeno	IV	1.0623518231104356	0.024159229490129278	-2.4207744961394795	0.06951738402663844	0.0651573736768259	0.008114595917495374	0.049938572940632406	0.08215393329725335	0.0030666370380669945	2.888931841950854e-4	0.0022719862113869367	0.0033231507967971864
55-64	Esophagus_adeno	I	0.9308325508511424	0.0738018337913685	-2.9323572866479095	0.22752231218220265	0.7088933660934734	0.04639686302013551	0.6008246880104955	0.7844690483231667	0.0012022240137597056	4.6408841324145476e-4	2.445766735871567e-4	0.0020821349792318152
55-64	Esophagus_adeno	II	1.3039243025023115	0.05755004281734608	-4.192631936906278	0.1796109295734322	0.3878581181314045	0.025181671534615712	0.33743955163427253	0.4352745796605774	0.0026486819787632458	3.5621542190332093e-4	0.0017900492913951683	0.003155451309658997
55-64	Esophagus_adeno	III	1.3705277881570987	0.026752659955952	-4.182121081445724	0.10220589334832515	0.23652235375079472	0.015662868045256233	0.20622866765256098	0.26725647640307	0.0030146988388658792	2.1747079458571305e-4	0.002462562375107652	0.0032808322929198867
55-64	Esophagus_adeno	IV	1.0016021703384852	0.017331754471165414	-2.23893531778209	0.04943855485332811	0.051285068319519976	0.005789227553400093	0.04066109623989281	0.06317032510192165	0.0032349170373088213	1.2122143040867032e-4	0.002880239799097747	0.003328965845859676
65-74	Esophagus_adeno	I	0.9722985511908218	0.07140659461548231	-2.699631180898602	0.20539459782815628	0.727220512250345	0.04031084440225531	0.6229354529711956	0.7826324490309831	0.0023166411264072193	4.580126059571588e-4	0.001150981478694956	0.0029219121288253016
65-74	Esophagus_adeno	II	1.3216104052575537	0.04914155113666343	-4.1152069004164185	0.15386486480362546	0.3859171981739573	0.02271255726399456	0.34104768728691276	0.4289968248217099	0.002900036748113282	2.2548835031762556e-4	0.002364359064357168	0.0032225084571716263
65-74	Esophagus_adeno	III	1.3229646668528527	0.027131701339881208	-3.94430106630987	0.10291313157929023	0.22377465849626976	0.015436064787938042	0.195077072782664	0.25430230136522886	0.003063416464059592	1.8914083995710652e-4	0.002590161312602714	0.0032990802225837997
65-74	Esophagus_adeno	IV	0.9683745961906491	0.018032913766083854	-2.0778750964053705	0.05209639452393494	0.05304341070648047	0.006393916832411472	0.041273374096594366	0.06622858634329827	0.0032430787544507848	1.1692667660510328e-4	0.0029036565847718873	0.0033295699792531097
75-84	Esophagus_adeno	I	0.8065193238765009	0.04910698350898177	-2.7216760519092356	0.14949812847100577	0.31014745284007694	0.05108585322194679	0.21782833163194504	0.41564362556818274	0.0010880513481463198	7.180404847578093e-4	6.377223489258935e-5	0.0025794429397560654
75-84	Esophagus_adeno	II	1.2286870466055906	0.05471144266172188	-3.6741101768225644	0.16250090202663448	0.20038732730681214	0.0250886909528429	0.1519752260165127	0.24940185926762007	0.0023803027158333617	5.333308227091734e-4	0.0010318999125680799	0.0030930106149837985
75-84	Esophagus_adeno	III	1.1760568029708627	0.03324594124187167	-3.1568312525410818	0.11750077455992045	0.12942219835540025	0.018069728251673425	0.09641500061564968	0.16606997982908667	0.0028537090968376354	3.490836611566829e-4	0.001946783418278996	0.0032627551220803155
75-84	Esophagus_adeno	IV	0.9154866624909992	0.023176741262877696	-1.7522126095895088	0.06333665140073873	0.020758054704065908	0.005941486619009879	0.01119624182162444	0.034435032053709236	0.003162022394201662	2.246183902801683e-4	0.0024791869629237667	0.003324071508031935
40-54	Esophagus_squamous	I	0.9955503119281419	0.0842021928624477	-2.7390735865775495	0.3027502899385612	0.38269500909536386	0.03802986139817412	0.31230313381446206	0.459710064892473	0.0014763701332021675	6.396093657642861e-4	2.0928707159311696e-4	0.002647446099479878
40-54	Esophagus_squamous	II	1.2423211560411005	0.0763308335229921	-3.8046434187450364	0.2830761612388782	0.3607782681332894	0.03511122307661118	0.293676737217635	0.431496430523481	0.0021411347638080947	5.112855671493309e-4	0.0010702186791914235	0.0030081786469480115
40-54	Esophagus_squamous	III	1.0518588847684343	0.05007739743266183	-2.638491268883683	0.16553118623948487	0.2696887762757112	0.030063036546832688	0.21275921202672607	0.32932411593773114	0.002838596920349795	3.274596280476284e-4	0.0020432375409941378	0.0032572528286903767
40-54	Esophagus_squamous	IV	0.9243135767241752	0.03589533323425577	-1.8134304541842055	0.10160207373681197	0.06414978211559724	0.014817013574527766	0.03897774776004993	0.09704558316319857	0.0031382270812340962	2.4077651545207368e-4	0.0024566699272121164	0.003327467896858661
55-64	Esophagus_squamous	I	0.8442569231130339	0.06281066515297054	-2.207315281729792	0.18159607075699052	0.3628275481462442	0.029891609166992364	0.30430841739251147	0.42272773574728423	0.0021019566286672982	4.8718065463686575e-4	0.0010219094547148139	0.002910906345309519
55-64	Esophagus_squamous	II	1.1434569957361567	0.05435041849248512	-3.3513213966593765	0.17242900750402712	0.338194316738035	0.026205398183247398	0.28591127173580966	0.38861538866878703	0.002506828464920184	4.2590902558382887e-4	0.001505246642629292	0.0031145357148828438
55-64	Esophagus_squamous	III	1.0846517477980195	0.04325161681206181	-2.7778353149838524	0.12319748245360139	0.23128903742318063	0.022233707351298412	0.18844644273062508	0.2761087997172305	0.003063653125008385	2.112624181539548e-4	0.002520328535403114	0.0032940655011223135
55-64	Esophagus_squamous	IV	0.9563323745467528	0.027819500524460274	-1.901466383936666	0.07445491317420055	0.05860650017378201	0.01033110096320991	0.04003703120973147	0.08034382977867421	0.0032364183851405475	1.3478618155903218e-4	0.0028285271590439464	0.00332931788958168
65-74	Esophagus_squamous	I	0.7265984288981178	0.05566083118676366	-2.076862522746878	0.18209087975531887	0.33131453771127595	0.03227913206246913	0.2731660466224684	0.40040996582806654	0.002354367008258654	4.929331616786806e-4	0.0011422604532480372	0.00304367416502322
65-74	Esophagus_squamous	II	1.07283678865377	0.057577942558398175	-3.1251344462720114	0.1677613433910159	0.3077846877309985	0.02656453337988945	0.2576251921573993	0.3620461892823369	0.002761241251815482	3.6949830051765726e-4	0.0017784235482735397	0.003202315098335478
65-74	Esophagus_squamous	III	1.060524100330599	0.040564294334340785	-2.593129825776308	0.11652488696316132	0.2560674841609257	0.020466102435322406	0.21613933894234233	0.2962059550710191	0.0030670220701120568	2.131218615595991e-4	0.0025009246312412345	0.003293394829931462
65-74	Esophagus_squamous	IV	0.9587396816552238	0.029690736334768476	-1.927417821511538	0.08103600472270625	0.06782618932119644	0.011698703870077126	0.04758399403654282	0.09322301986632955	0.0032296842214267433	1.4313048411431552e-4	0.0028173235579236604	0.0033291874318623167
75-84	Esophagus_squamous	I	0.8621946865668977	0.05452419021443401	-2.3575119859488955	0.16588716033185558	0.23739838451246437	0.03244551503864626	0.17699402761324023	0.3053088564193231	0.0010859934761518765	6.739517175254426e-4	3.799613447214807e-5	0.002496867491322608
75-84	Esophagus_squamous	II	1.0007874084009352	0.05675877409062796	-2.8767056501988835	0.1722614787659511	0.21166946055436014	0.03001202843879396	0.15317821263843656	0.2715402304148209	0.0017381568059904086	6.966735030785786e-4	2.1479044926667139e-4	0.0028812211411372445
75-84	Esophagus_squamous	III	0.9988362089508904	0.04499807000408627	-2.463672333445208	0.13568953383638782	0.11143108657505299	0.020955562263930468	0.07534840119419546	0.15633982086406994	0.0022946739512423042	6.70238052969049e-4	6.324986604203736e-4	0.0031619963127090035
75-84	Esophagus_squamous	IV	0.9118015854189252	0.036457970136949285	-1.788861462207052	0.10170874970333224	0.05973540661734519	0.013340866994122425	0.036223754929387904	0.08775568569323354	0.002881244125741445	5.134215295566173e-4	0.0014343299857585117	0.003313134424779345
40-54	Gallbladder	I	0.9687883294681701	0.09858229865524673	-3.4462517785792146	0.3034665599455508	0.6473586787926264	0.06158678494319879	0.5225619240393025	0.7571944142211418	7.640341771539118e-4	4.806109513715593e-4	4.9415429191787586e-5	0.0018234374448745521
40-54	Gallbladder	II	1.165919395803361	0.05639855717895879	-3.630516223615753	0.1753788704503171	0.31331553954318947	0.027699765187859906	0.26198122819993275	0.369383446484642	0.0015371855615917676	5.223258769159139e-4	5.48223537474245e-4	0.0025810133948276585
40-54	Gallbladder	III	1.2767012753109106	0.06890732744168007	-3.84654303688712	0.24961977700463037	0.23910490985873697	0.03414858946716397	0.17341841582057452	0.3068631537831822	0.0020598050456504665	5.555171027243906e-4	9.397245316859362e-4	0.0030690357222325623
40-54	Gallbladder	IV	0.9658047004280992	0.028777854492252702	-2.0495260088862306	0.07619418469974475	0.024447820997835976	0.007295387983313866	0.012446193630047892	0.04117313205547149	0.0029405949629581173	4.144690113087191e-4	0.0018042728988336076	0.0033147583959886764
